"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","3","541330","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541330 Engineering services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",398,6513,6517,6525,109999706,3625495,57947,1298,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,118,1.8,142,2.2,153,2.4,5505261,5.3,478677,15.2,12270,26.9,38,3.0
"US000","3","54134","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 54134 Drafting services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541340","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541340 Drafting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54135","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54135 Building inspection services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",36,311,315,314,3391037,29789,128,832,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,5.9,3,1.0,11,3.6,7,2.3,43956,1.3,1186,4.1,1,0.8,-8,-1.0
"US000","3","541350","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541350 Building inspection services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",36,311,315,314,3391037,29789,128,832,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,5.9,3,1.0,11,3.6,7,2.3,43956,1.3,1186,4.1,1,0.8,-8,-1.0
"US000","3","54136","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54136 Geophysical surveying and mapping services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",3,6,6,6,79469,0,0,1019,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541360","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541360 Geophysical surveying and mapping services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",3,6,6,6,79469,0,0,1019,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54137","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54137 Other surveying and mapping services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",25,113,113,116,1727589,108637,1763,1166,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,4.2,2,1.8,4,3.7,9,8.4,121908,7.6,11358,11.7,182,11.5,33,2.9
"US000","3","541370","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541370 Other surveying and mapping services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",25,113,113,116,1727589,108637,1763,1166,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,4.2,2,1.8,4,3.7,9,8.4,121908,7.6,11358,11.7,182,11.5,33,2.9
"US000","3","54138","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54138 Testing laboratories","National, NAICS 5-digit -- by ownership sector","All establishment sizes",8,313,314,312,6463363,4050,64,1588,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,24,8.3,21,7.2,20,6.8,485087,8.1,255,6.7,61,2033.3,10,0.6
"US000","3","541380","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541380 Testing laboratories","National, NAICS 6-digit -- by ownership sector","All establishment sizes",8,313,314,312,6463363,4050,64,1588,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,24,8.3,21,7.2,20,6.8,485087,8.1,255,6.7,61,2033.3,10,0.6
"US000","3","5414","16","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 5414 Specialized design services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54141","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 54141 Interior design services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541410","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541410 Interior design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54143","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 54143 Graphic design services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541430","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541430 Graphic design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","5415","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5415 Computer systems design and related services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",241,4810,4798,4822,79172572,3446442,24278,1266,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,5.7,-91,-1.9,-94,-1.9,-72,-1.5,1914934,2.5,308324,9.8,-19493,-44.5,52,4.3
"US000","3","54151","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54151 Computer systems design and related services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",241,4810,4798,4822,79172572,3446442,24278,1266,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,5.7,-91,-1.9,-94,-1.9,-72,-1.5,1914934,2.5,308324,9.8,-19493,-44.5,52,4.3
"US000","3","541511","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541511 Custom computer programming services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",38,471,478,475,8623028,610997,11289,1397,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,11.8,-63,-11.8,-40,-7.7,-39,-7.6,-24958,-0.3,27908,4.8,-954,-7.8,123,9.7
"US000","3","541512","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541512 Computer systems design services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",101,1718,1700,1719,31919279,2678584,10803,1434,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,6.3,-55,-3.1,-76,-4.3,-63,-3.5,1084569,3.5,269870,11.2,-19964,-64.9,99,7.4
"US000","3","541513","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541513 Computer facilities management services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",85,2167,2165,2177,31590860,156861,2186,1120,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,2.4,2,0.1,-10,-0.5,9,0.4,128247,0.4,10546,7.2,1425,187.3,4,0.4
"US000","3","541519","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541519 Other computer related services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",17,454,455,451,7039405,0,0,1194,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",1,6.2,25,5.8,32,7.6,21,4.9,727076,11.5,0,0.0,0,0.0,58,5.1
"US000","3","5416","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5416 Management and technical consulting services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",111,2041,2061,2065,40360447,2989351,82998,1510,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,3.7,79,4.0,82,4.1,23,1.1,1231213,3.1,-330739,-10.0,-13079,-13.6,1,0.1
"US000","3","54161","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54161 Management consulting services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",67,1686,1698,1696,33314684,1137829,25837,1513,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,3.1,66,4.1,63,3.9,-2,-0.1,707737,2.2,-434697,-27.6,-10416,-28.7,-6,-0.4
"US000","3","541611","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541611 Administrative management consulting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",37,1110,1114,1112,23432658,915630,22102,1621,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1,2.8,36,3.4,21,1.9,-31,-2.7,197773,0.9,-442069,-32.6,-11249,-33.7,1,0.1
"US000","3","541612","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541612 Human resources consulting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",21,517,524,524,8609819,130762,3374,1270,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,10.5,30,6.2,41,8.5,28,5.6,439308,5.4,7175,5.8,833,32.8,-16,-1.2
"US000","3","541613","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541613 Marketing consulting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541614","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541614 Process and logistics consulting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",5,33,33,33,706715,84437,123,1647,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-16.7,2,6.5,2,6.5,2,6.5,88292,14.3,197,0.2,0,0.0,112,7.3
"US000","3","541618","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541618 Other management consulting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54162","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54162 Environmental consulting services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",16,106,109,116,1243405,408536,8197,867,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-5.9,1,1.0,7,6.9,13,12.6,-67663,-5.2,10592,2.7,-1185,-12.6,-109,-11.2
"US000","3","541620","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541620 Environmental consulting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",16,106,109,116,1243405,408536,8197,867,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-5.9,1,1.0,7,6.9,13,12.6,-67663,-5.2,10592,2.7,-1185,-12.6,-109,-11.2
"US000","3","54169","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54169 Other technical consulting services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",28,249,254,253,5802358,1442986,48964,1771,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,12.0,12,5.1,12,5.0,12,5.0,591139,11.3,93366,6.9,-1478,-2.9,101,6.0
"US000","3","541690","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541690 Other technical consulting services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",28,249,254,253,5802358,1442986,48964,1771,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,12.0,12,5.1,12,5.0,12,5.0,591139,11.3,93366,6.9,-1478,-2.9,101,6.0
"US000","3","5417","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5417 Scientific research and development services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",71,2804,2825,2520,81049912,3200273,82041,2295,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-1.4,64,2.3,53,1.9,-278,-9.9,5840444,7.8,68148,2.2,-8575,-9.5,206,9.9
"US000","3","54171","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54171 Research and development in the physical, engineering, and life sciences","National, NAICS 5-digit -- by ownership sector","All establishment sizes",57,2734,2759,2447,80231168,2997847,79063,2332,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,55,2.1,53,2.0,-285,-10.4,5862365,7.9,182042,6.5,-6228,-7.3,218,10.3
"US000","3","541714","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541714 Research and development in biotechnology (except nanobiotechnology)","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541715","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541715 Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)","National, NAICS 6-digit -- by ownership sector","All establishment sizes",55,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54172","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54172 Social science and humanities research","National, NAICS 5-digit -- by ownership sector","All establishment sizes",14,70,66,73,818744,202426,2978,904,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-6.7,9,14.8,0,0.0,7,10.6,-21921,-2.6,-113894,-36.0,-2347,-44.1,-101,-10.0
"US000","3","541720","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541720 Social science and humanities research","National, NAICS 6-digit -- by ownership sector","All establishment sizes",14,70,66,73,818744,202426,2978,904,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-6.7,9,14.8,0,0.0,7,10.6,-21921,-2.6,-113894,-36.0,-2347,-44.1,-101,-10.0
"US000","3","5418","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5418 Advertising, pr, and related services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",36,470,469,468,11233222,1601649,7028,1842,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,1,0.2,-4,-0.8,-5,-1.1,714540,6.8,124505,8.4,1168,19.9,127,7.4
"US000","3","54181","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 54181 Advertising agencies","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541810","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541810 Advertising agencies","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54182","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54182 Public relations agencies","National, NAICS 5-digit -- by ownership sector","All establishment sizes",32,450,449,448,10935364,1511056,3387,1873,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-0.2,-6,-1.3,-7,-1.5,665676,6.5,132176,9.6,324,10.6,132,7.6
"US000","3","541820","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541820 Public relations agencies","National, NAICS 6-digit -- by ownership sector","All establishment sizes",32,450,449,448,10935364,1511056,3387,1873,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-0.2,-6,-1.3,-7,-1.5,665676,6.5,132176,9.6,324,10.6,132,7.6
"US000","3","54185","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 54185 Outdoor advertising","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541850","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541850 Outdoor advertising","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54189","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 54189 Other services related to advertising","National, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541890","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541890 Other services related to advertising","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","5419","16","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 5419 Other professional and technical services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",20,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54191","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 54191 Marketing research and public opinion polling","National, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","541910","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 541910 Marketing research and public opinion polling","National, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","54194","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54194 Veterinary services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",5,53,57,54,553486,0,0,779,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,3.9,5,9.6,1,1.9,36453,7.1,0,0.0,0,0.0,14,1.8
"US000","3","541940","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541940 Veterinary services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",5,53,57,54,553486,0,0,779,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,3.9,5,9.6,1,1.9,36453,7.1,0,0.0,0,0.0,14,1.8
"US000","3","54199","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 54199 All other professional and technical services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",13,52,53,52,469469,227405,8665,690,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,3,6.1,3,6.0,4,8.3,72447,18.2,40520,21.7,2068,31.3,67,10.8
"US000","3","541990","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 541990 All other professional and technical services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",13,52,53,52,469469,227405,8665,690,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,3,6.1,3,6.0,4,8.3,72447,18.2,40520,21.7,2068,31.3,67,10.8
"US000","3","56","14","0","2020","1","","U.S. TOTAL","Local Government","NAICS 56 Administrative and waste services","National, NAICS Sector -- by ownership sector","All establishment sizes",3367,72844,73279,73348,894725857,139916624,2633019,941,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,0.6,1450,2.0,1540,2.1,1305,1.8,28667318,3.3,406570,0.3,435897,19.8,12,1.3
"US000","3","561","15","0","2020","1","","U.S. TOTAL","Local Government","NAICS 561 Administrative and support services","National, NAICS 3-digit -- by ownership sector","All establishment sizes",2238,48243,48662,48712,588712387,115109734,2349522,933,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",19,0.9,1337,2.9,1451,3.1,1222,2.6,23101517,4.1,103434,0.1,362877,18.3,11,1.2
"US000","3","5611","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5611 Office administrative services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",122,4281,4297,4307,73926275,5258797,85036,1324,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,10.9,1063,33.0,1075,33.4,1067,32.9,19808178,36.6,409831,8.5,20709,32.2,34,2.6
"US000","3","56111","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 56111 Office administrative services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",122,4281,4297,4307,73926275,5258797,85036,1324,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,10.9,1063,33.0,1075,33.4,1067,32.9,19808178,36.6,409831,8.5,20709,32.2,34,2.6
"US000","3","561110","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 561110 Office administrative services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",122,4281,4297,4307,73926275,5258797,85036,1324,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",12,10.9,1063,33.0,1075,33.4,1067,32.9,19808178,36.6,409831,8.5,20709,32.2,34,2.6
"US000","3","5612","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5612 Facilities support services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",161,9488,9479,9502,132697018,71851278,1895737,1076,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-113,-1.2,-89,-0.9,-76,-0.8,-4454103,-3.2,-211429,-0.3,394923,26.3,-25,-2.3
"US000","3","56121","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 56121 Facilities support services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",161,9488,9479,9502,132697018,71851278,1895737,1076,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-113,-1.2,-89,-0.9,-76,-0.8,-4454103,-3.2,-211429,-0.3,394923,26.3,-25,-2.3
"US000","3","561210","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 561210 Facilities support services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",161,9488,9479,9502,132697018,71851278,1895737,1076,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-113,-1.2,-89,-0.9,-76,-0.8,-4454103,-3.2,-211429,-0.3,394923,26.3,-25,-2.3
"US000","3","5613","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5613 Employment services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",14,822,864,850,6303154,647791,20569,574,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-52,-5.9,-78,-8.3,-104,-10.9,-260627,-4.0,-201979,-23.8,-3082,-13.0,27,4.9
"US000","3","56131","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 56131 Employment placement and executive search","National, NAICS 5-digit -- by ownership sector","All establishment sizes",5,173,175,174,2616070,68771,4264,1157,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-0.6,2,1.2,0,0.0,158464,6.4,-1444,-2.1,-57,-1.3,68,6.2
"US000","3","561311","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 561311 Employment placement agencies","National, NAICS 6-digit -- by ownership sector","All establishment sizes",5,173,175,174,2616070,68771,4264,1157,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-1,-0.6,2,1.2,0,0.0,158464,6.4,-1444,-2.1,-57,-1.3,68,6.2
"US000","3","56132","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 56132 Temporary help services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","561320","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 561320 Temporary help services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",8,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","56133","17","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 56133 Professional employer organizations","National, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","561330","18","0","2020","1","N","U.S. TOTAL","Local Government","NAICS 561330 Professional employer organizations","National, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","3","5614","16","0","2020","1","","U.S. TOTAL","Local Government","NAICS 5614 Business support services","National, NAICS 4-digit -- by ownership sector","All establishment sizes",94,1655,1659,1686,26619878,5260178,73841,1229,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-2.1,48,3.0,27,1.7,37,2.2,1056122,4.1,669142,14.6,27731,60.1,22,1.8
"US000","3","56141","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 56141 Document preparation services","National, NAICS 5-digit -- by ownership sector","All establishment sizes",12,185,183,180,2420010,492322,20211,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-14.3,29,18.6,29,18.8,29,19.2,759,0.0,166156,50.9,9380,86.6,-192,-15.9
"US000","3","561410","18","0","2020","1","","U.S. TOTAL","Local Government","NAICS 561410 Document preparation services","National, NAICS 6-digit -- by ownership sector","All establishment sizes",12,185,183,180,2420010,492322,20211,1019,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-14.3,29,18.6,29,18.8,29,19.2,759,0.0,166156,50.9,9380,86.6,-192,-15.9
"US000","3","56142","17","0","2020","1","","U.S. TOTAL","Local Government","NAICS 56142 Telephone call centers","National, NAICS 5-digit -- by ownership sector","All establishment sizes",50,1204,1191,1194,20913139,4108809,42093,1345,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-5,-9.1,17,1.4,5,0.4,-20,-1.6,793647,3.9,461084,12.6,7678,22.3,51,3.9
